replay_version 2.1
stopped_at 730
seed 100
recorded_at 2025-03-01 19:05:52 -0600
[:key_held_player_one, 27, 0, 1, 162, 309]
[:key_held_player_one, 4, 0, 1, 163, 310]
[:key_held_player_one, 15, 0, 1, 164, 310]
[:key_held_player_one, 27, 0, 1, 165, 310]
[:key_held_player_one, 4, 0, 1, 166, 311]
[:key_held_player_one, 15, 0, 1, 167, 311]
[:key_held_player_one, 27, 0, 1, 168, 311]
[:key_held_player_one, 4, 0, 1, 169, 312]
[:key_held_player_one, 15, 0, 1, 170, 312]
[:key_held_player_one, 27, 0, 1, 171, 312]
[:key_held_player_one, 4, 0, 1, 172, 313]
[:key_held_player_one, 15, 0, 1, 173, 313]
[:key_held_player_one, 27, 0, 1, 174, 313]
[:key_held_player_one, 4, 0, 1, 175, 314]
[:key_held_player_one, 15, 0, 1, 176, 314]
[:key_held_player_one, 27, 0, 1, 177, 314]
[:key_held_player_one, 4, 0, 1, 178, 315]
[:key_held_player_one, 15, 0, 1, 179, 315]
[:key_held_player_one, 27, 0, 1, 180, 315]
[:key_held_player_one, 4, 0, 1, 181, 316]
[:key_held_player_one, 15, 0, 1, 182, 316]
[:key_held_player_one, 27, 0, 1, 183, 316]
[:key_held_player_one, 4, 0, 1, 184, 317]
[:key_held_player_one, 15, 0, 1, 185, 317]
[:key_held_player_one, 27, 0, 1, 186, 317]
[:key_held_player_one, 4, 0, 1, 187, 318]
[:key_held_player_one, 15, 0, 1, 188, 318]
[:key_held_player_one, 27, 0, 1, 189, 318]
[:key_held_player_one, 4, 0, 1, 190, 319]
[:key_held_player_one, 15, 0, 1, 191, 319]
[:key_held_player_one, 27, 0, 1, 192, 319]
[:key_held_player_one, 4, 0, 1, 193, 320]
[:key_held_player_one, 15, 0, 1, 194, 320]
[:key_held_player_one, 27, 0, 1, 195, 320]
[:key_held_player_one, 4, 0, 1, 196, 321]
[:key_held_player_one, 15, 0, 1, 197, 321]
[:key_held_player_one, 27, 0, 1, 198, 321]
[:key_held_player_one, 4, 0, 1, 199, 322]
[:key_held_player_one, 15, 0, 1, 200, 322]
[:key_held_player_one, 27, 0, 1, 201, 322]
[:key_held_player_one, 4, 0, 1, 202, 323]
[:key_held_player_one, 15, 0, 1, 203, 323]
[:key_held_player_one, 27, 0, 1, 204, 323]
[:key_held_player_one, 4, 0, 1, 205, 324]
[:key_held_player_one, 15, 0, 1, 206, 324]
[:key_held_player_one, 27, 0, 1, 207, 324]
[:key_held_player_one, 4, 0, 1, 208, 325]
[:key_held_player_one, 15, 0, 1, 209, 325]
[:key_held_player_one, 27, 0, 1, 210, 325]
[:key_held_player_one, 4, 0, 1, 211, 326]
[:key_held_player_one, 15, 0, 1, 212, 326]
[:key_held_player_one, 27, 0, 1, 213, 326]
[:key_held_player_one, 4, 0, 1, 214, 327]
[:key_held_player_one, 15, 0, 1, 215, 327]
[:key_held_player_one, 27, 0, 1, 216, 327]
[:key_held_player_one, 4, 0, 1, 217, 328]
[:key_held_player_one, 15, 0, 1, 218, 328]
[:key_held_player_one, 27, 0, 1, 219, 328]
[:key_held_player_one, 4, 0, 1, 220, 329]
[:key_held_player_one, 15, 0, 1, 221, 329]
[:key_held_player_one, 27, 0, 1, 222, 329]
[:key_held_player_one, 4, 0, 1, 223, 330]
[:key_held_player_one, 15, 0, 1, 224, 330]
[:key_held_player_one, 27, 0, 1, 225, 330]
[:key_held_player_one, 4, 0, 1, 226, 331]
[:key_held_player_one, 15, 0, 1, 227, 331]
[:key_held_player_one, 27, 0, 1, 228, 331]
[:key_held_player_one, 4, 0, 1, 229, 332]
[:key_held_player_one, 15, 0, 1, 230, 332]
[:key_held_player_one, 27, 0, 1, 231, 332]
[:key_held_player_one, 4, 0, 1, 232, 333]
[:key_held_player_one, 15, 0, 1, 233, 333]
[:key_held_player_one, 27, 0, 1, 234, 333]
[:key_up_player_one, 4, 0, 1, 235, 334]
[:key_held_player_one, 15, 0, 1, 236, 334]
[:key_up_player_one, 27, 0, 1, 237, 334]
[:key_up_player_one, 15, 0, 1, 238, 335]
[:key_down_player_one, 3, 0, 1, 239, 349]
[:key_down_player_one, 26, 0, 1, 240, 349]
[:key_held_player_one, 3, 0, 1, 241, 350]
[:key_held_player_one, 26, 0, 1, 242, 350]
[:key_held_player_one, 3, 0, 1, 243, 351]
[:key_held_player_one, 26, 0, 1, 244, 351]
[:key_held_player_one, 3, 0, 1, 245, 352]
[:key_held_player_one, 26, 0, 1, 246, 352]
[:key_held_player_one, 3, 0, 1, 247, 353]
[:key_held_player_one, 26, 0, 1, 248, 353]
[:key_up_player_one, 3, 0, 1, 249, 354]
[:key_up_player_one, 26, 0, 1, 250, 354]
[:key_down_player_one, 3, 0, 1, 251, 388]
[:key_down_player_one, 26, 0, 1, 252, 388]
[:key_held_player_one, 3, 0, 1, 253, 389]
[:key_held_player_one, 26, 0, 1, 254, 389]
[:key_held_player_one, 3, 0, 1, 255, 390]
[:key_held_player_one, 26, 0, 1, 256, 390]
[:key_held_player_one, 3, 0, 1, 257, 391]
[:key_down_player_one, 15, 0, 1, 258, 391]
[:key_held_player_one, 26, 0, 1, 259, 391]
[:key_held_player_one, 3, 0, 1, 260, 392]
[:key_held_player_one, 15, 0, 1, 261, 392]
[:key_held_player_one, 26, 0, 1, 262, 392]
[:key_held_player_one, 3, 0, 1, 263, 393]
[:key_held_player_one, 15, 0, 1, 264, 393]
[:key_held_player_one, 26, 0, 1, 265, 393]
[:key_held_player_one, 3, 0, 1, 266, 394]
[:key_held_player_one, 15, 0, 1, 267, 394]
[:key_held_player_one, 26, 0, 1, 268, 394]
[:key_held_player_one, 3, 0, 1, 269, 395]
[:key_held_player_one, 15, 0, 1, 270, 395]
[:key_held_player_one, 26, 0, 1, 271, 395]
[:key_held_player_one, 3, 0, 1, 272, 396]
[:key_held_player_one, 15, 0, 1, 273, 396]
[:key_held_player_one, 26, 0, 1, 274, 396]
[:key_held_player_one, 3, 0, 1, 275, 397]
[:key_held_player_one, 15, 0, 1, 276, 397]
[:key_held_player_one, 26, 0, 1, 277, 397]
[:key_held_player_one, 3, 0, 1, 278, 398]
[:key_held_player_one, 15, 0, 1, 279, 398]
[:key_held_player_one, 26, 0, 1, 280, 398]
[:key_held_player_one, 3, 0, 1, 281, 399]
[:key_held_player_one, 15, 0, 1, 282, 399]
[:key_held_player_one, 26, 0, 1, 283, 399]
[:key_held_player_one, 3, 0, 1, 284, 400]
[:key_held_player_one, 15, 0, 1, 285, 400]
[:key_held_player_one, 26, 0, 1, 286, 400]
[:key_held_player_one, 3, 0, 1, 287, 401]
[:key_held_player_one, 15, 0, 1, 288, 401]
[:key_held_player_one, 26, 0, 1, 289, 401]
[:key_held_player_one, 3, 0, 1, 290, 402]
[:key_held_player_one, 15, 0, 1, 291, 402]
[:key_held_player_one, 26, 0, 1, 292, 402]
[:key_held_player_one, 3, 0, 1, 293, 403]
[:key_held_player_one, 15, 0, 1, 294, 403]
[:key_held_player_one, 26, 0, 1, 295, 403]
[:key_held_player_one, 3, 0, 1, 296, 404]
[:key_held_player_one, 15, 0, 1, 297, 404]
[:key_held_player_one, 26, 0, 1, 298, 404]
[:key_held_player_one, 3, 0, 1, 299, 405]
[:key_held_player_one, 15, 0, 1, 300, 405]
[:key_held_player_one, 26, 0, 1, 301, 405]
[:key_held_player_one, 3, 0, 1, 302, 406]
[:key_held_player_one, 15, 0, 1, 303, 406]
[:key_held_player_one, 26, 0, 1, 304, 406]
[:key_held_player_one, 3, 0, 1, 305, 407]
[:key_held_player_one, 15, 0, 1, 306, 407]
[:key_held_player_one, 26, 0, 1, 307, 407]
[:key_held_player_one, 3, 0, 1, 308, 408]
[:key_held_player_one, 15, 0, 1, 309, 408]
[:key_held_player_one, 26, 0, 1, 310, 408]
[:key_held_player_one, 3, 0, 1, 311, 409]
[:key_held_player_one, 15, 0, 1, 312, 409]
[:key_held_player_one, 26, 0, 1, 313, 409]
[:key_held_player_one, 3, 0, 1, 314, 410]
[:key_held_player_one, 15, 0, 1, 315, 410]
[:key_held_player_one, 26, 0, 1, 316, 410]
[:key_held_player_one, 3, 0, 1, 317, 411]
[:key_held_player_one, 15, 0, 1, 318, 411]
[:key_held_player_one, 26, 0, 1, 319, 411]
[:key_held_player_one, 3, 0, 1, 320, 412]
[:key_held_player_one, 15, 0, 1, 321, 412]
[:key_held_player_one, 26, 0, 1, 322, 412]
[:key_held_player_one, 3, 0, 1, 323, 413]
[:key_held_player_one, 15, 0, 1, 324, 413]
[:key_held_player_one, 26, 0, 1, 325, 413]
[:key_held_player_one, 3, 0, 1, 326, 414]
[:key_held_player_one, 15, 0, 1, 327, 414]
[:key_held_player_one, 26, 0, 1, 328, 414]
[:key_held_player_one, 3, 0, 1, 329, 415]
[:key_held_player_one, 15, 0, 1, 330, 415]
[:key_held_player_one, 26, 0, 1, 331, 415]
[:key_held_player_one, 3, 0, 1, 332, 416]
[:key_held_player_one, 15, 0, 1, 333, 416]
[:key_held_player_one, 26, 0, 1, 334, 416]
[:key_held_player_one, 3, 0, 1, 335, 417]
[:key_held_player_one, 15, 0, 1, 336, 417]
[:key_held_player_one, 26, 0, 1, 337, 417]
[:key_held_player_one, 3, 0, 1, 338, 418]
[:key_held_player_one, 15, 0, 1, 339, 418]
[:key_held_player_one, 26, 0, 1, 340, 418]
[:key_held_player_one, 3, 0, 1, 341, 419]
[:key_held_player_one, 15, 0, 1, 342, 419]
[:key_held_player_one, 26, 0, 1, 343, 419]
[:key_held_player_one, 3, 0, 1, 344, 420]
[:key_held_player_one, 15, 0, 1, 345, 420]
[:key_held_player_one, 26, 0, 1, 346, 420]
[:key_held_player_one, 3, 0, 1, 347, 421]
[:key_held_player_one, 15, 0, 1, 348, 421]
[:key_held_player_one, 26, 0, 1, 349, 421]
[:key_held_player_one, 3, 0, 1, 350, 422]
[:key_held_player_one, 15, 0, 1, 351, 422]
[:key_held_player_one, 26, 0, 1, 352, 422]
[:key_held_player_one, 3, 0, 1, 353, 423]
[:key_held_player_one, 15, 0, 1, 354, 423]
[:key_held_player_one, 26, 0, 1, 355, 423]
[:key_held_player_one, 3, 0, 1, 356, 424]
[:key_held_player_one, 15, 0, 1, 357, 424]
[:key_held_player_one, 26, 0, 1, 358, 424]
[:key_held_player_one, 3, 0, 1, 359, 425]
[:key_held_player_one, 15, 0, 1, 360, 425]
[:key_held_player_one, 26, 0, 1, 361, 425]
[:key_up_player_one, 3, 0, 1, 362, 426]
[:key_up_player_one, 15, 0, 1, 363, 426]
[:key_up_player_one, 26, 0, 1, 364, 426]
[:key_down_player_one, 4, 0, 1, 365, 444]
[:key_down_player_one, 27, 0, 1, 366, 444]
[:key_held_player_one, 4, 0, 1, 367, 445]
[:key_held_player_one, 27, 0, 1, 368, 445]
[:key_held_player_one, 4, 0, 1, 369, 446]
[:key_held_player_one, 27, 0, 1, 370, 446]
[:key_held_player_one, 4, 0, 1, 371, 447]
[:key_held_player_one, 27, 0, 1, 372, 447]
[:key_held_player_one, 4, 0, 1, 373, 448]
[:key_held_player_one, 27, 0, 1, 374, 448]
[:key_held_player_one, 4, 0, 1, 375, 449]
[:key_held_player_one, 27, 0, 1, 376, 449]
[:key_held_player_one, 4, 0, 1, 377, 450]
[:key_held_player_one, 27, 0, 1, 378, 450]
[:key_held_player_one, 4, 0, 1, 379, 451]
[:key_held_player_one, 27, 0, 1, 380, 451]
[:key_held_player_one, 4, 0, 1, 381, 452]
[:key_held_player_one, 27, 0, 1, 382, 452]
[:key_held_player_one, 4, 0, 1, 383, 453]
[:key_held_player_one, 27, 0, 1, 384, 453]
[:key_held_player_one, 4, 0, 1, 385, 454]
[:key_held_player_one, 27, 0, 1, 386, 454]
[:key_held_player_one, 4, 0, 1, 387, 455]
[:key_held_player_one, 27, 0, 1, 388, 455]
[:key_held_player_one, 4, 0, 1, 389, 456]
[:key_held_player_one, 27, 0, 1, 390, 456]
[:key_held_player_one, 4, 0, 1, 391, 457]
[:key_held_player_one, 27, 0, 1, 392, 457]
[:key_held_player_one, 4, 0, 1, 393, 458]
[:key_held_player_one, 27, 0, 1, 394, 458]
[:key_held_player_one, 4, 0, 1, 395, 459]
[:key_held_player_one, 27, 0, 1, 396, 459]
[:key_held_player_one, 4, 0, 1, 397, 460]
[:key_held_player_one, 27, 0, 1, 398, 460]
[:key_held_player_one, 4, 0, 1, 399, 461]
[:key_held_player_one, 27, 0, 1, 400, 461]
[:key_held_player_one, 4, 0, 1, 401, 462]
[:key_held_player_one, 27, 0, 1, 402, 462]
[:key_held_player_one, 4, 0, 1, 403, 463]
[:key_held_player_one, 27, 0, 1, 404, 463]
[:key_held_player_one, 4, 0, 1, 405, 464]
